Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ROU,Romania,3092,"Inflation, average consumer prices",Percent change,1.523,2.2,16.928,4.686,-0.32,-0.2,0.7,1.1,2.6,0.9,127.9,161.121,210.386,256.105,136.742,32.272,38.809,154.763,59.097,45.804,45.667,34.454,22.498,15.37,11.855,8.995,6.591,4.834,7.846,5.584,6.113,5.795,3.339,4.002,1.076,-0.596,-1.555,1.344,4.663,2.69,2.764,2.605,2.549,2.549
ROU,Romania,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,4,3.9,3.7,3.7,3.4,3.4,3.5,5.441,9.206,10.994,9.882,7.323,7.85,9.611,7.173,7.646,7.331,8.288,7.838,8.001,7.124,7.174,6.333,5.521,6.286,6.953,7.18,6.794,7.096,6.802,6.812,5.902,4.927,4.7,4.8,4.9,5,5,5
RUS,Russian Federation,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,31.907,36.4,37.54,29.539,25.245,23.844,22.74,20.238,15.576,14.038,18.39,20.569,19.38,18.982,19.301,18.543,20.139,24.089,22.844,15.564,20.3,24.445,24.544,23.13,22.241,21.875,23.95,24.283,21.188,22.57,23.002,23.136,22.951,23.53
RUS,Russian Federation,346,Gross national savings (% of GDP),% of GDP,,,,,,,,,,,,,37.491,29.52,27.881,25.911,25.317,20.22,15.678,26.616,34.654,30.3,26.78,26.147,28.524,28.827,28.819,29.259,28.669,19.4,24.417,29.186,27.769,24.585,25.028,26.828,25.858,26.529,27.346,27.76,27.294,27.121,26.807,26.885
RUS,Russian Federation,347,"Inflation, average consumer prices",Index,,,,,,,,,,,,,0.499,4.864,19.826,58.977,87.133,100,127.675,237.146,286.416,347.884,402.792,457.837,507.682,572.073,627.442,683.957,780.448,871.403,931.126,1009.739,1060.912,1132.662,1221.283,1410.967,1510.468,1565.967,1610.22,1692.156,1773.379,1858.502,1947.71,2037.304
RUS,Russian Federation,352,Population (WEO),Value,,,,,,,,,,147000000,147569000,148040000,148322000,148436000,148416000,148293000,148078000,147773000,147385000,146924000,146401000,145818000,145196000,144583000,144044000,143618000,143323000,143150000,143083000,143093000,143154000,143264000,143421000,143597000,143761000,143888000,143965000,143990000,143965000,143896000,143787000,143637000,143442000,143204000
RUS,Russian Federation,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,1118106000000,1771877000000,2399176000000,3015076000000,3924392000000,4613409000000,5405393000000,6820645000000,8375228000000,11378578000000,14157027000000,16048336000000,17616656000000,19994645000000,23174718000000,25290909000000,27611666000000,29307781000000,31323680000000,31989128000000,33301197000000,35550305000000,37628397000000,40019867000000,42638287000000,45184107000000
RUS,Russian Federation,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,-209165000000,-185349000000,243205000000,286637000000,78051000000,191071000000,834616000000,1758992000000,2250584000000,1989684000000,2012072000000,-2448618000000,-1584726000000,860724000000,260387000000,-848224000000,-845586000000,-2813691000000,-3142180000000,-1349108000000,1597750000000,1941132000000,1511123000000,982140000000,504060000000,55867000000
RUS,Russian Federation,356,General government structural balance,National Currency,,,,,,,,,,,,,,,,,,,,-164718000000,164419000000,220432000000,59362000000,168955000000,793601000000,1745897000000,2223611000000,1774085000000,1889682000000,-2167538000000,-1434188000000,874534000000,150251000000,-955329000000,48230000000,-2520497000000,-2937963000000,-1060898000000,1597750000000,1838108000000,1267016000000,666968000000,229698000000,-137981000000
RUS,Russian Federation,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,-88812000000,97556000000,556223000000,523100000000,300583000000,395714000000,1028042000000,1931558000000,2399355000000,1989248000000,2094818000000,-2576604000000,-1527602000000,1027073000000,446080000000,-602187000000,-534899000000,-2605463000000,-2769892000000,-881236000000,2176397000000,2518359000000,2082518000000,1603325000000,1203272000000,869152000000
RUS,Russian Federation,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,4774000000000,4373080000000,4258304000000,4360634000000,4009893000000,3799833000000,3438500000000,2827500000000,2861500000000,3293200000000,4124000000000,5423966000000,6730545000000,8116650000000,9574637000000,12701901000000,13612566000000,13827371000000,14293339000000,15081516000000,16235429000000,17878050000000,19788255000000,22240410000000,25465204000000
RUS,Russian Federation,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,655000000,1500000000,20420000000,184200000000,656100000000,1535000000000,2157400000000,2517000000000,2825500000000,5182300000000,7849400000000,9609400000000,11637000000000,14191800000000,18295100000000,23218800000000,28921400000000,35723000000000,44350300000000,41696700000000,49756700000000,60282500000000,68163900000000,73133900000000,79199700000000,83387200000000,86148600000000,92037200000000,98379526000000,105593969000000,112256085000000,119371400000000,126593690000000,133818421000000
RUS,Russian Federation,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,-9.4,9.4,17.719,6.225,8.549,-15.742,-27.739,9.442,25.81,14.573,10.375,13.102,10.631,26.964,34.335,22.243,-32.635,29.003,20.043,7.216,0.877,-7.637,-25.011,-4.265,20.273,4.76,4.547,2.326,1.96,1.484,2.387
RUS,Russian Federation,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,-2.1,4.9,7.666,6.775,-0.727,1.949,-4.3,1.429,3.544,9.854,13.185,11.926,7.144,7.411,7.278,5.99,-6.703,8.476,-0.333,0.79,5.809,-1.882,-0.511,1.61,8.839,4.825,1.873,1.903,2.133,2.327,2.578
RUS,Russian Federation,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,39.572,34.191,30.565,31.376,33.723,32.508,29.546,29.376,28.959,31.852,31.921,38.488,35.406,33.168,33.999,34.582,34.863,35.147,36.36,34.757,33.85,33.667,33.52,33.526,33.681,33.765
RUS,Russian Federation,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,-7.403,-3.577,3.098,2.983,0.671,1.346,4.562,7.576,7.782,5.57,4.537,-5.872,-3.185,1.428,0.382,-1.16,-1.068,-3.374,-3.647,-1.466,1.624,1.838,1.346,0.823,0.398,0.042
RUS,Russian Federation,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,,,,-3.144,2.169,2.351,0.514,1.203,4.385,7.536,7.717,5.077,4.309,-5.045,-2.844,1.449,0.222,-1.315,0.061,-2.974,-3.376,-1.149,1.624,1.748,1.139,0.565,0.183,-0.104
RUS,Russian Federation,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,-3.143,1.882,7.086,5.444,2.583,2.788,5.619,8.319,8.296,5.569,4.723,-6.179,-3.07,1.704,0.654,-0.823,-0.675,-3.125,-3.215,-0.957,2.212,2.385,1.855,1.343,0.95,0.65
RUS,Russian Federation,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,92.121,55.712,44.314,37.472,28.255,20.77,14.809,9.776,8.01,7.425,9.89,10.901,11.165,11.908,13.092,16.038,16.325,16.051,15.53,15.33,15.375,15.926,16.577,17.568,19.03
RUS,Russian Federation,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,874.622,307.634,197.471,47.742,14.767,27.675,85.742,20.776,21.461,15.783,13.666,10.887,12.683,9.679,9.007,14.108,11.654,6.854,8.443,5.068,6.763,7.824,15.532,7.052,3.674,2.826,5.088,4.8,4.8,4.8,4.6
RUS,Russian Federation,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,,,,,,,,5.2,5.9,8.1,9.4,9.7,11.8,13.3,13,10.6,9,8.042,8.233,7.733,7.15,7.05,6.025,6.233,8.242,7.358,6.508,5.45,5.5,5.158,5.575,5.525,5.2,5.5,5.3,5.05,4.95,5.05,5.2
RWA,Rwanda,345,Total investment (% of GDP),% of GDP,8.346,8.623,11.921,11.936,13.038,12.335,11.789,11.723,10.781,9.986,9.403,9.789,11.71,12.637,7.084,15.616,15.027,13.44,12.659,13.18,13.314,13.747,13.551,13.897,15.008,15.764,16.791,18.881,23.965,23.356,22.958,23.454,25.79,26.517,25.302,26.458,25.884,23.378,25.016,26.402,26.392,26.166,26.01,25.861
RWA,Rwanda,346,Gross national savings (% of GDP),% of GDP,9.145,8.192,11.153,9.831,13.344,12.3,11.105,7.879,7.612,6.061,3.726,2.126,5.996,6.533,5.569,11.085,8.313,5.928,8.27,-3.219,-1.974,0.955,1.309,0.833,3.57,4.442,4.638,7.221,10.062,6.569,6.369,4.86,7.283,10.516,10.007,7.49,6.065,12.462,12.341,13.919,15.019,16.221,16.721,18.457
RWA,Rwanda,347,"Inflation, average consumer prices",Index,6.797,7.235,8.147,8.687,9.153,9.311,9.209,9.59,9.87,9.972,10.391,12.428,13.608,15.305,18.519,28.883,32.693,36.536,38.897,37.956,39.44,40.765,41.572,44.667,50.019,54.581,59.401,64.795,74.8,82.539,84.442,89.228,94.837,98.841,100.605,103.127,109.03,114.303,118.037,124.529,131.689,138.603,145.533,152.809
RWA,Rwanda,352,Population (WEO),Value,4654000,4825000,5006000,5195000,5321000,5502000,5691000,5890000,6097000,6304000,6453000,6652000,6656000,6247000,5790000,5468000,5406000,5660000,6176000,6843000,7495000,8013000,8361000,8578000,8711000,8833000,9000000,9200000,9500000,9700000,10000000,10200000,10500000,10739000,11003000,11274000,11553000,11839000,12133000,12432000,12739000,13052000,13372000,13698000
RWA,Rwanda,354,General government total expenditure,National Currency,,,,,,,,,,,,,66616000000,65252000000,26590000000,69393000000,95277000000,110197000000,117592000000,161101000000,146995000000,166060000000,191236000000,212718000000,245249000000,326538000000,376960000000,498815000000,636256000000,719606000000,851061000000,1020354000000,1155348000000,1322623000000,1545035000000,1635392000000,1720526000000,1930574000000,2127538000000,2286344000000,2558842000000,2828182000000,3173639000000,3550967000000
RWA,Rwanda,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,-22327000000,-21246000000,-19043000000,-7865000000,-24449000000,-14397000000,-18610000000,-31775000000,-1760000000,-15690000000,-18867000000,-14176000000,31206000000,18394000000,-531000000,-34614000000,23383000000,8355000000,-22801000000,-35556000000,-111944000000,-64189000000,-220175000000,-164864000000,-155365000000,-193631000000,-167584000000,-197332000000,-161612000000,-113888000000,-109076000000,-97061000000
RWA,Rwanda,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,-17104000000,-15072000000,-11682000000,-39000000,-17549000000,-7559000000,-12438000000,-25376000000,2946000000,-9800000000,-11984000000,-3998000000,43112000000,29805000000,10908000000,-23634000000,35995000000,19767000000,-8126000000,-18923000000,-92854000000,-21816000000,-176876000000,-113435000000,-89234000000,-113971000000,-72689000000,-103730000000,-56858000000,2888000000,20631000000,34507000000
RWA,Rwanda,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,388291000000,407564000000,468232000000,503584000000,564242000000,693085000000,731825000000,860453000000,914652000000,1110535000000,964804000000,412050000000,491900000000,517871000000,596708000000,672159000000,773582000000,897439000000,1318124000000,1592281000000,1990587000000,2487794000000,3073439000000,3573753000000,4120572000000,4582450000000,5044618000000,5607372000000,6106645000000
RWA,Rwanda,360,Gross domestic product corresponding to fiscal year,National Currency,116885000000,132686000000,141547000000,153648000000,171909000000,187684000000,184010000000,185739000000,190710000000,208322000000,205732000000,229930000000,261159000000,271294000000,168201000000,324902000000,411758000000,546535000000,605639000000,607000000000,676000000000,742000000000,797000000000,993000000000,1206000000000,1440000000000,1739000000000,2092000000000,2658000000000,3057000000000,3367000000000,3897000000000,4494000000000,4929000000000,5466000000000,5968000000000,6672000000000,7597000000000,8388304000000,9485678000000,10838715000000,12237648000000,13817138000000,15600490000000
RWA,Rwanda,362,Volume of imports (% change),Percent change,-2.58,-2.792,-5.159,-7.481,5.487,2.575,14.732,-6.834,-2.965,-9.211,4.89,-3.677,13.454,18.532,28.259,-49.553,4.701,36.394,-5.401,4.203,-22.11,3.06,8.466,1.867,11.114,19.163,23.885,29.245,6.42,17.321,3.826,15.174,27.016,-0.735,10,11.987,-5.15,-1.045,8.915,5.962,6.763,7.392,6.52,8.037
RWA,Rwanda,363,Volume of exports (% change),Percent change,-5.444,21.299,-16.182,8.183,12.424,-6.128,25.887,-0.988,-14.82,-0.061,6.889,-4.815,7.72,-9.957,-60.261,21.34,39.357,13.374,-12.454,15.655,-3.531,18.021,10.082,3.659,28.25,13.494,12.501,-0.147,21.816,-19.984,11.592,18.497,21.085,9.616,8.561,-3.752,9.78,40.692,16.567,8.336,10.326,10.846,9.513,10.46
RWA,Rwanda,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,25.508,24.052,15.808,21.358,23.139,20.163,19.416,26.54,21.745,22.38,23.995,21.422,20.336,22.676,21.677,23.844,23.937,23.54,25.277,26.183,25.709,26.833,28.266,27.403,25.787,25.412,25.363,24.103,23.608,23.111,22.969,22.762
RWA,Rwanda,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,-8.549,-7.831,-11.322,-2.421,-5.938,-2.634,-3.073,-5.235,-0.26,-2.114,-2.367,-1.428,2.588,1.277,-0.031,-1.655,0.88,0.273,-0.677,-0.912,-2.491,-1.302,-4.028,-2.762,-2.329,-2.549,-1.998,-2.08,-1.491,-0.931,-0.789,-0.622
RWA,Rwanda,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,-6.549,-5.556,-6.945,-0.012,-4.262,-1.383,-2.054,-4.181,0.436,-1.321,-1.504,-0.403,3.575,2.07,0.627,-1.13,1.354,0.647,-0.241,-0.486,-2.066,-0.443,-3.236,-1.901,-1.337,-1.5,-0.867,-1.094,-0.525,0.024,0.149,0.221
RWA,Rwanda,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,119.51,98.982,85.673,83.149,92.956,102.527,98.629,107.961,92.11,92.084,67,23.695,23.513,19.483,19.519,19.963,19.851,19.97,26.742,29.131,33.354,37.287,40.456,42.604,43.44,42.279,41.222,40.583,39.144
RWA,Rwanda,3092,"Inflation, average consumer prices",Percent change,7.195,6.438,12.613,6.629,5.359,1.729,-1.1,4.146,2.913,1.038,4.202,19.6,9.5,12.468,20.996,55.967,13.193,11.755,6.462,-2.419,3.908,3.359,1.981,7.445,11.98,9.122,8.831,9.081,15.44,10.347,2.306,5.668,6.286,4.223,1.784,2.507,5.723,4.837,3.266,5.5,5.75,5.25,5,5
SAU,Saudi Arabia,345,Total investment (% of GDP),% of GDP,20.926,20.172,20.706,21.637,27.545,21.453,19.46,17.718,19.689,19.445,15.684,19.986,22.964,25.055,20.357,20.286,18.571,18.778,22.949,21.514,19.317,19.623,19.693,19.493,19.865,20.175,22.215,26.473,27.296,31.715,30.926,26.971,26.542,26.47,28.751,35.127,30.933,27.917,26.602,26.549,26.85,26.887,26.865,26.802
SAU,Saudi Arabia,346,Gross national savings (% of GDP),% of GDP,46.129,42.578,25.661,8.747,12.159,5.007,3.15,4.899,12.476,9.441,12.154,-0.847,10.023,12.069,12.599,16.571,19,18.962,14.002,21.768,26.871,24.703,25.955,32.489,39.933,47.624,48.552,48.945,52.752,36.599,43.564,50.596,48.929,44.61,38.502,26.458,27.232,30.135,35.002,35.346,34.482,32.266,30.596,29.235
SAU,Saudi Arabia,347,"Inflation, average consumer prices",Index,70.697,73.234,74.601,75.03,74.523,72.802,70.529,68.841,68.6,69.4,68.7,71.3,70.6,71.5,72.4,76.2,76.4,76.2,75.9,74.3,73.5,72.6,72.7,73.1,73.3,73.7,75.1,78.9,83.7,87.2,90.5,93.9,96.6,100,102.2,103.5,105.6,104.7,107.422,109.59,112.057,114.492,116.95,119.352
SAU,Saudi Arabia,352,Population (WEO),Value,9320000,9786000,10276000,10790000,11330000,11897000,12492000,13118000,13774000,14463000,15187000,15947000,16948000,17277000,17701000,18136000,18581000,19037000,19504000,19983000,20474000,20976000,21491000,22020000,22564000,23330000,24122000,24941000,25787000,26661000,27563000,28376000,29196000,29994000,30770000,31016000,31743000,32552000,33203000,33867000,34545000,35236000,35940000,36659000
SAU,Saudi Arabia,354,General government total expenditure,National Currency,,,,,,,,,,,173044000000,173044000000,211340000000,187890000000,171076000000,174000000000,198117000000,221254000000,190060000000,183841000000,235471000000,255071000000,255000000000,268000000000,301700000000,346471000000,384900000000,459120000000,520050000000,596431000000,653886000000,826700000000,917198000000,994734000000,1140603000000,1001292000000,935516000000,860000000000,1029516000000,1002992000000,1035098000000,1057847000000,1078659000000,1108366000000
SAU,Saudi Arabia,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,-16248000000,-41693000000,-46445000000,-42076000000,-27500000000,-19292000000,-15574000000,-48850000000,-36334000000,22629000000,-26971000000,-42000000000,9700000000,94291000000,221378000000,293913000000,183686000000,580910000000,-86626000000,86988000000,290831000000,329339000000,157874000000,-100462000000,-388598000000,-416067000000,-238495000000,-131455000000,-49542000000,-39572000000,-54113000000,-70596000000,-92368000000
SAU,Saudi Arabia,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,-21643000000,-39889000000,-42863000000,-35416000000,-14928000000,-3563000000,945000000,-41246000000,-19054000000,46690000000,-3654000000,-21217000000,30916000000,110194000000,231004000000,300640000000,168690000000,556882000000,-89036000000,93681000000,292421000000,323537000000,144751000000,-120478000000,-438141000000,-487712000000,-286567000000,-160577000000,-80871000000,-72262000000,-84963000000,-98573000000,-116796000000
SAU,Saudi Arabia,358,General government net debt,National Currency,,,,,,,,,,,,187968000000,236720000000,281479000000,331423000000,384478000000,431062000000,459879000000,539027000000,602490000000,594378000000,630451000000,665368000000,636949000000,549998000000,271357000000,80486000000,-169613000000,-748394000000,-632470000000,-746475000000,-947865000000,-1317147000000,-1424289000000,-1334648000000,-881004000000,-413935000000,-198283000000,-16827000000,32715000000,72287000000,126400000000,196997000000,289365000000
SAU,Saudi Arabia,359,General government gross debt,National Currency,,,,,,,,,,,,194861000000,245400000000,291800000000,343576000000,398576000000,446868000000,476742000000,558792000000,624582000000,616173000000,643200000000,685082000000,660082000000,610582000000,459600000000,364600000000,266800000000,235000000000,225100000000,166900000000,135500000000,83800000000,60138000000,44300000000,142300000000,316645000000,443095000000,559795000000,609695000000,649295000000,703370000000,734095000000,763145000000
SAU,Saudi Arabia,360,Gross domestic product corresponding to fiscal year,National Currency,547381000000,623367000000,525334000000,446288000000,421558000000,376318000000,322020000000,320931000000,330519000000,357065000000,440525000000,495176000000,513394000000,497965000000,506230000000,536820000000,594191000000,621534000000,550408000000,606439000000,710681000000,690516000000,711022000000,809279000000,970283000000,1230771000000,1411491000000,1558827000000,1949238000000,1609117000000,1980777000000,2517146000000,2759906000000,2799927000000,2836314000000,2453512000000,2418508000000,2575269000000,2887044000000,2983431000000,3057435000000,3132085000000,3225964000000,3335642000000
SAU,Saudi Arabia,362,Volume of imports (% change),Percent change,6.552,32.65,2.37,-6.747,-8.867,-23.273,-25.941,-10.042,-16.917,14.054,8.366,45.69,-2.437,-18.6,-23.955,6.991,9.258,10.684,-9.061,3.444,18.282,-5.84,3.889,5.432,11.337,24.711,17.501,21.077,12.846,-4.025,-0.443,4.913,8.297,11.408,15.519,1.191,-16.334,-4.021,4.935,2.737,3.084,3.453,3.964,4.132
SAU,Saudi Arabia,363,Volume of exports (% change),Percent change,10.359,17.241,-27.359,-32.414,-13.595,-22.497,26.068,-11.068,23.353,-2.52,22.235,32.12,2.784,-1.9,9.192,3.721,-1.983,3.836,1.793,-8.708,4.06,-0.951,-8.524,20.5,9.132,12.836,2.791,3.733,-4.079,-8.554,7.476,10.201,4.216,1.954,1.936,4.055,5.903,-0.498,3.865,2.199,1.083,1.242,1.929,1.308
